test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
XLOC_001971,XLOC_001971,SLC39A1,chr1:153931574-153950451,NULL,KLF4,OK,53.5923,56.694,0.0811704,0.20019,0.7797,0.866801,no
XLOC_014623,XLOC_014623,TOX2,chr20:42543491-42698254,NULL,KLF4,OK,6.56812,6.27826,-0.0651159,-0.194736,0.7802,0.867279,no
XLOC_009006,XLOC_009006,ZC3H7A,chr16:11844441-11891114,NULL,KLF4,OK,20.3414,21.1444,0.0558556,0.196597,0.78035,0.86729,no
XLOC_017325,XLOC_017325,ADD1,chr4:2845583-2931802,NULL,KLF4,OK,87.3825,90.6612,0.0531396,0.193993,0.78035,0.86729,no
XLOC_009075,XLOC_009075,NSMCE1,chr16:27236314-27301789,NULL,KLF4,OK,24.8838,25.956,0.0608588,0.195066,0.7811,0.867967,no
XLOC_007769,XLOC_007769,BBS4,chr15:72978519-73030817,NULL,KLF4,OK,5.26223,5.02336,-0.0670223,-0.195216,0.78105,0.867967,no
XLOC_012320,XLOC_012320,FKBP8,chr19:18642567-18654383,NULL,KLF4,OK,127.453,122.78,-0.0538818,-0.19492,0.78135,0.868167,no
XLOC_001361,XLOC_001361,ARHGEF19,chr1:16524598-16539104,NULL,KLF4,OK,1.51836,1.6113,0.0857106,0.195804,0.78145,0.868177,no
XLOC_006735,XLOC_006735,AP4S1,chr14:31363004-31565656,NULL,KLF4,OK,2.83981,2.5573,-0.151175,-0.184118,0.7815,0.868177,no
XLOC_008524,XLOC_008524,C16orf52,chr16:22019455-22095972,NULL,KLF4,OK,4.56284,4.37021,-0.0622303,-0.194064,0.78175,0.868377,no
XLOC_005249,XLOC_005249,RAP1B,chr12:69004618-69054385,NULL,KLF4,OK,126.344,131.039,0.0526407,0.192384,0.782,0.868498,no
XLOC_011454,XLOC_011454,CRTC1,chr19:18794424-18893143,NULL,KLF4,OK,1.62986,1.55355,-0.0691831,-0.195358,0.78195,0.868498,no
XLOC_000425,XLOC_000425,TCEANC2,chr1:54519273-54565416,NULL,KLF4,OK,2.65454,2.78705,0.0702745,0.198416,0.7825,0.868975,no
XLOC_016606,XLOC_016606,ST6GAL1,chr3:186648314-186796341,NULL,KLF4,OK,55.2092,57.3568,0.0550535,0.19667,0.783,0.869452,no
XLOC_005549,XLOC_005549,SPSB2,chr12:6976583-6982521,NULL,KLF4,OK,5.90389,8.25527,0.483651,0.199142,0.7832,0.869596,no
XLOC_010939,XLOC_010939,PMAIP1,chr18:57567191-57571538,NULL,KLF4,OK,6.36192,6.6708,0.0683985,0.195784,0.7834,0.86974,no
XLOC_002387,XLOC_002387,ERO1LB,chr1:236378421-236445339,NULL,KLF4,OK,1.2998,1.2309,-0.0785741,-0.196474,0.7835,0.869773,no
XLOC_003621,XLOC_003621,ATG13,chr11:46638825-46697568,NULL,KLF4,OK,12.4783,12.9633,0.0550129,0.192519,0.7836,0.869806,no
XLOC_025552,XLOC_025552,SPIN4,chrX:62567106-62571218,NULL,KLF4,OK,2.60067,2.72666,0.0682518,0.191173,0.7837,0.869839,no
XLOC_010203,XLOC_010203,TOP3A,chr17:18177234-18218321,NULL,KLF4,OK,10.1202,9.72305,-0.0577544,-0.195734,0.7838,0.869871,no
XLOC_020383,XLOC_020383,ATG5,chr6:106632351-106773695,NULL,KLF4,OK,13.8124,13.2755,-0.0571961,-0.191131,0.7839,0.869904,no
XLOC_018126,XLOC_018126,SH3D19,chr4:152041432-152149182,NULL,KLF4,OK,21.579,22.4029,0.0540563,0.187275,0.78445,0.870202,no
XLOC_002735,XLOC_002735,BTAF1,chr10:93683735-93790080,NULL,KLF4,OK,4.99972,4.81232,-0.055114,-0.184944,0.7844,0.870202,no
XLOC_018537,XLOC_018537,SEC24A,chr5:133984474-134063601,NULL,KLF4,OK,10.6716,10.261,-0.0566008,-0.187956,0.78425,0.870202,no
XLOC_016626,XLOC_016626,TMEM44-AS1,chr3:194304996-194354150,NULL,KLF4,OK,2.37777,2.02691,-0.230331,-0.211514,0.78445,0.870202,no
XLOC_018574,XLOC_018574,WDR55,chr5:140044383-140053171,NULL,KLF4,OK,14.4325,15.0565,0.0610625,0.191619,0.78475,0.870456,no
XLOC_023264,XLOC_023264,NSMCE2,chr8:126104082-126379367,NULL,KLF4,OK,14.8798,15.5423,0.0628425,0.190107,0.785,0.870499,no
XLOC_010444,XLOC_010444,LSM12,chr17:42112002-42144987,NULL,KLF4,OK,34.9058,33.6141,-0.0543961,-0.192392,0.78495,0.870499,no
XLOC_015344,XLOC_015344,SETD4,chr21:37406838-37433116,NULL,KLF4,OK,6.67808,6.32705,-0.0778992,-0.188686,0.785,0.870499,no
XLOC_009066,XLOC_009066,GGA2,chr16:23474862-23521815,NULL,KLF4,OK,14.621,15.1881,0.0548996,0.194168,0.78535,0.870809,no
XLOC_010757,XLOC_010757,CSNK1D,chr17:80200536-80231618,NULL,KLF4,OK,43.3907,41.8589,-0.0518526,-0.186356,0.78555,0.870875,no
XLOC_003625,XLOC_003625,C11orf49,chr11:46958239-47198676,NULL,KLF4,OK,13.7718,12.7133,-0.115383,-0.189444,0.7855,0.870875,no
XLOC_016927,XLOC_016927,UBA3,chr3:69103880-69129524,NULL,KLF4,OK,34.8189,36.1624,0.0546213,0.190451,0.78565,0.870907,no
XLOC_017330,XLOC_017330,RGS12,chr4:3315873-3441640,NULL,KLF4,OK,13.579,13.0491,-0.0574303,-0.188296,0.78595,0.871139,no
XLOC_009880,XLOC_009880,PITPNC1,chr17:65373396-65693379,NULL,KLF4,OK,1.41774,1.35161,-0.0689159,-0.185731,0.786,0.871139,no
XLOC_003816,XLOC_003816,KAT5,chr11:65479472-65488409,NULL,KLF4,OK,12.024,12.9166,0.103303,0.196935,0.78645,0.87138,no
XLOC_011124,XLOC_011124,LMAN1,chr18:56995055-57026508,NULL,KLF4,OK,33.131,31.9343,-0.0530746,-0.190292,0.7865,0.87138,no
XLOC_015133,XLOC_015133,MAP3K7CL,chr21:30449791-30548210,NULL,KLF4,OK,1.35528,1.26122,-0.103769,-0.1706,0.7864,0.87138,no
XLOC_009888,XLOC_009888,ARSG,chr17:66255322-66597095,NULL,KLF4,OK,1.35415,0.911717,-0.570733,-0.176166,0.7864,0.87138,no
XLOC_001270,XLOC_001270,SLC35E2B,chr1:1570602-1655859,NULL,KLF4,OK,10.4658,9.91583,-0.0778835,-0.192743,0.78665,0.871468,no
XLOC_015576,XLOC_015576,HMOX1,chr22:35777059-35790207,NULL,KLF4,OK,235.79,244.504,0.0523563,0.19136,0.78675,0.871501,no
XLOC_004280,XLOC_004280,DENND5A,chr11:9160374-9286873,NULL,KLF4,OK,30.8925,29.7747,-0.053166,-0.190552,0.7869,0.871589,no
XLOC_000028,XLOC_000028,MIB2,chr1:1550794-1565990,NULL,KLF4,OK,10.6839,11.1189,0.0575801,0.191103,0.7873,0.871895,no
XLOC_024621,XLOC_024621,AKNA,chr9:117096432-117156685,NULL,KLF4,OK,3.79411,3.94638,0.0567662,0.187078,0.7876,0.871895,no
XLOC_019090,XLOC_019090,SKP1,chr5:133492081-133512724,NULL,KLF4,OK,151.953,146.487,-0.0528448,-0.192589,0.7875,0.871895,no
XLOC_006775,XLOC_006775,TMX1,chr14:51706885-51724372,NULL,KLF4,OK,13.2853,12.7833,-0.0555691,-0.191189,0.78755,0.871895,no
XLOC_002193,XLOC_002193,TPR,chr1:185703682-186446655,NULL,KLF4,OK,22.7677,21.8321,-0.0605409,-0.171658,0.7876,0.871895,no
XLOC_000771,XLOC_000771,SNAPIN,chr1:153631129-153643504,NULL,KLF4,OK,34.8927,31.2688,-0.158201,-0.187487,0.78745,0.871895,no
XLOC_010406,XLOC_010406,ACLY,chr17:40023178-40075272,NULL,KLF4,OK,92.4967,95.9185,0.0524072,0.192191,0.7877,0.871927,no
XLOC_016696,XLOC_016696,MRPS25,chr3:14984285-15106816,NULL,KLF4,OK,10.6419,11.5754,0.121303,0.18863,0.78805,0.87208,no
XLOC_015701,XLOC_015701,SHANK3,chr22:51113069-51171640,NULL,KLF4,OK,75.4639,78.2267,0.0518755,0.190904,0.78805,0.87208,no
XLOC_006926,XLOC_006926,CPSF2,chr14:92588297-92630543,NULL,KLF4,OK,20.4605,19.7269,-0.0526729,-0.187403,0.788,0.87208,no
XLOC_012252,XLOC_012252,"LOC284454,MIR24-2",chr19:13945329-13947173,NULL,KLF4,OK,6.62259,6.25062,-0.0833962,-0.157436,0.7882,0.872168,no
XLOC_012281,XLOC_012281,AKAP8,chr19:15464331-15490612,NULL,KLF4,OK,13.4111,12.9041,-0.0555912,-0.189287,0.78875,0.872676,no
XLOC_003869,XLOC_003869,IGHMBP2,chr11:68671318-68708069,NULL,KLF4,OK,6.42771,6.17184,-0.0586052,-0.189519,0.7888,0.872676,no
XLOC_020377,XLOC_020377,ASCC3,chr6:100956070-101329248,NULL,KLF4,OK,14.2139,13.6931,-0.0538564,-0.182025,0.78925,0.873095,no
XLOC_011060,XLOC_011060,ZNF24,chr18:32912177-32924426,NULL,KLF4,OK,9.96027,10.3436,0.054475,0.189775,0.78965,0.87346,no
XLOC_004249,XLOC_004249,ARFIP2,chr11:6495912-6505911,NULL,KLF4,OK,14.3815,14.9918,0.0599606,0.184046,0.78995,0.873713,no
XLOC_025757,XLOC_025757,"MIR424,MIR503HG",chrX:133677406-133680741,NULL,KLF4,OK,2.73804,2.99772,0.130723,0.149585,0.7903,0.873787,no
XLOC_006018,XLOC_006018,GIT2,chr12:110367606-110434194,NULL,KLF4,OK,17.3279,16.6631,-0.056437,-0.190726,0.7902,0.873787,no
XLOC_001388,XLOC_001388,TMCO4,chr1:20008705-20126410,NULL,KLF4,OK,2.45361,2.3322,-0.0732137,-0.186185,0.7903,0.873787,no
XLOC_022621,XLOC_022621,APTR,chr7:77313167-77409120,NULL,KLF4,OK,1.37171,1.22917,-0.158291,-0.183924,0.7901,0.873787,no
XLOC_000729,XLOC_000729,ZNF687,chr1:151254790-151300191,NULL,KLF4,OK,7.26269,7.79508,0.102059,0.183556,0.7906,0.874041,no
XLOC_010407,XLOC_010407,DNAJC7,chr17:40118758-40190044,NULL,KLF4,OK,62.7108,66.7227,0.0894631,0.183131,0.79095,0.87417,no
XLOC_013441,XLOC_013441,CFLAR,chr2:201980876-202037411,NULL,KLF4,OK,51.3127,54.3808,0.0837814,0.182561,0.79095,0.87417,no
XLOC_008115,XLOC_008115,NARG2,chr15:60711807-60771359,NULL,KLF4,OK,5.97883,5.74962,-0.0563957,-0.182855,0.79095,0.87417,no
XLOC_011953,XLOC_011953,SUV420H2,chr19:55851220-55859489,NULL,KLF4,OK,2.19304,2.06832,-0.0844701,-0.193253,0.791,0.87417,no
XLOC_000273,XLOC_000273,TSSK3,chr1:32827861-32829924,NULL,KLF4,OK,1.51747,1.63602,0.108525,0.188323,0.79195,0.875142,no
XLOC_007821,XLOC_007821,TMED3,chr15:79603490-79615189,NULL,KLF4,OK,115.16,111.067,-0.05221,-0.187496,0.79205,0.875174,no
XLOC_019192,XLOC_019192,ANXA6,chr5:150480266-150537443,NULL,KLF4,OK,138.089,142.914,0.0495543,0.181752,0.79245,0.875537,no
XLOC_005702,XLOC_005702,SLC38A1,chr12:46576839-46663208,NULL,KLF4,OK,24.8912,24.0156,-0.0516614,-0.1845,0.7927,0.875634,no
XLOC_023094,XLOC_023094,HGSNAT,chr8:42995591-43057970,NULL,KLF4,OK,22.3942,21.5776,-0.0535922,-0.191166,0.79265,0.875634,no
XLOC_002399,XLOC_002399,CHML,chr1:241695433-241803701,NULL,KLF4,OK,4.0624,3.86611,-0.0714511,-0.1816,0.79275,0.875634,no
XLOC_003995,XLOC_003995,BIRC2,chr11:102217912-102249401,NULL,KLF4,OK,20.8642,20.0971,-0.0540441,-0.180915,0.79315,0.875997,no
XLOC_018003,XLOC_018003,FAM13A,chr4:89630939-89978346,NULL,KLF4,OK,2.84779,2.9712,0.0612046,0.181113,0.7937,0.876526,no
XLOC_006034,XLOC_006034,HECTD4,chr12:112597991-112819896,NULL,KLF4,OK,4.5348,4.27608,-0.084749,-0.119682,0.7942,0.877,no
XLOC_020173,XLOC_020173,LEMD2,chr6:33738989-33756906,NULL,KLF4,OK,22.5178,21.667,-0.0555685,-0.187605,0.7944,0.877143,no
XLOC_007944,XLOC_007944,NIPA2,chr15:23004683-23034427,NULL,KLF4,OK,37.5801,36.2435,-0.0522464,-0.185455,0.7945,0.877175,no
XLOC_015735,XLOC_015735,TRMT2A,chr22:20067754-20114880,NULL,KLF4,OK,13.6388,14.8404,0.121815,0.179395,0.7946,0.877207,no
XLOC_000089,XLOC_000089,FBXO6,chr1:11724149-11734409,NULL,KLF4,OK,1.59749,1.71267,0.100441,0.186584,0.7947,0.877215,no
XLOC_009698,XLOC_009698,HSD17B1,chr17:40703983-40707232,NULL,KLF4,OK,4.8229,5.04241,0.0642128,0.179457,0.79475,0.877215,no
XLOC_014282,XLOC_014282,LINC00607,chr2:216476285-216708259,NULL,KLF4,OK,2.51359,2.39893,-0.067362,-0.179634,0.79515,0.877578,no
XLOC_025047,XLOC_025047,MAGED2,chrX:54834031-54842448,NULL,KLF4,OK,98.0942,101.567,0.0501967,0.182094,0.7953,0.877666,no
XLOC_006111,XLOC_006111,UBC,chr12:125396190-125399587,NULL,KLF4,OK,402.126,415.963,0.0488078,0.18025,0.7962,0.87858,no
XLOC_001896,XLOC_001896,HIST2H2BC,chr1:149821758-149822340,NULL,KLF4,OK,1.64377,1.47405,-0.157223,-0.175741,0.79695,0.879251,no
XLOC_000676,XLOC_000676,PEX11B,chr1:144146810-146467744,NULL,KLF4,OK,16.6439,13.0896,-0.346575,-0.243361,0.79695,0.879251,no
XLOC_011808,XLOC_011808,TBC1D17,chr19:50372289-50392007,NULL,KLF4,OK,16.0852,17.2081,0.0973495,0.180694,0.79705,0.879282,no
XLOC_006799,XLOC_006799,NAA30,chr14:57857270-57879466,NULL,KLF4,OK,8.01552,7.72244,-0.0537399,-0.180713,0.79725,0.879425,no
XLOC_024780,XLOC_024780,EDF1,chr9:139756565-139760788,NULL,KLF4,OK,312.694,301.847,-0.0509336,-0.1804,0.79745,0.879567,no
XLOC_005459,XLOC_005459,TCTN2,chr12:124155659-124192950,NULL,KLF4,OK,3.57626,3.42075,-0.0641405,-0.178153,0.7977,0.879764,no
XLOC_013218,XLOC_013218,PAX8-AS1,chr2:113973573-114036498,NULL,KLF4,OK,2.02884,2.18813,0.109038,0.17845,0.79785,0.879851,no
XLOC_012328,XLOC_012328,"MEF2B,MEF2BNB,MEF2BNB-MEF2B",chr19:19256375-19314238,NULL,KLF4,OK,18.0809,19.1912,0.0859784,0.174219,0.7981,0.880001,no
XLOC_013402,XLOC_013402,ITGAV,chr2:187454789-187545629,NULL,KLF4,OK,21.97,22.7551,0.0506514,0.181817,0.7982,0.880001,no
XLOC_013287,XLOC_013287,LOC101928243,chr2:136664253-136765112,NULL,KLF4,OK,1.3607,0.894128,-0.605796,-0.258517,0.79815,0.880001,no
XLOC_017552,XLOC_017552,COPS4,chr4:83956238-83996971,NULL,KLF4,OK,46.6119,45.0211,-0.0500959,-0.176052,0.79865,0.880418,no
XLOC_024128,XLOC_024128,LOC100129034,chr9:127115743-127177752,NULL,KLF4,OK,19.9002,20.9211,0.0721756,0.178911,0.7989,0.880615,no
XLOC_008925,XLOC_008925,SNORA64,chr16:2012061-2014827,NULL,KLF4,OK,14.4161,13.9309,-0.0493874,-0.0137784,0.79905,0.880702,no
XLOC_019047,XLOC_019047,"TICAM2,TMED7,TMED7-TICAM2",chr5:114914192-114961876,NULL,KLF4,OK,31.4122,32.5247,0.0502081,0.179104,0.79935,0.880718,no
XLOC_008913,XLOC_008913,NME3,chr16:1820320-1821710,NULL,KLF4,OK,36.7447,35.4061,-0.05354,-0.17548,0.7993,0.880718,no
XLOC_013541,XLOC_013541,MRPL44,chr2:224822120-224832431,NULL,KLF4,OK,19.2389,18.5155,-0.0552917,-0.182208,0.79935,0.880718,no
XLOC_010840,XLOC_010840,PSMG2,chr18:12658737-12725739,NULL,KLF4,OK,35.0785,33.6323,-0.0607391,-0.180926,0.7992,0.880718,no
XLOC_001537,XLOC_001537,YRDC,chr1:38268613-38275126,NULL,KLF4,OK,12.7306,12.0085,-0.0842376,-0.184813,0.79945,0.88075,no
XLOC_012804,XLOC_012804,ZNF256,chr19:58452200-58459077,NULL,KLF4,OK,1.13053,1.20649,0.0938142,0.177189,0.79965,0.880892,no
XLOC_012558,XLOC_012558,DMPK,chr19:46272966-46285815,NULL,KLF4,OK,8.28146,8.61859,0.0575672,0.178781,0.7998,0.880978,no
XLOC_003112,XLOC_003112,CCDC6,chr10:61548505-61666414,NULL,KLF4,OK,13.0874,12.6303,-0.0512927,-0.17999,0.80015,0.881207,no
XLOC_009216,XLOC_009216,B3GNT9,chr16:67143914-67184902,NULL,KLF4,OK,2.49165,2.30243,-0.113947,-0.178297,0.8001,0.881207,no
XLOC_024072,XLOC_024072,ZNF462,chr9:109625377-109848716,NULL,KLF4,OK,1.56958,1.63641,0.0601566,0.17654,0.8004,0.881223,no
XLOC_002847,XLOC_002847,NHLRC2,chr10:115614390-115672265,NULL,KLF4,OK,3.27645,3.407,0.0563684,0.178497,0.80045,0.881223,no
XLOC_024714,XLOC_024714,FNBP1,chr9:132649465-132805473,NULL,KLF4,OK,9.4104,9.76607,0.0535217,0.183293,0.80035,0.881223,no
XLOC_014208,XLOC_014208,ORMDL1,chr2:190634992-190742355,NULL,KLF4,OK,14.7684,14.0854,-0.0683165,-0.177156,0.80035,0.881223,no
XLOC_006566,XLOC_006566,RBM26,chr13:79893002-79980356,NULL,KLF4,OK,9.5751,9.91892,0.0508955,0.175387,0.8006,0.881309,no
XLOC_003193,XLOC_003193,NUTM2A-AS1,chr10:88998423-89103331,NULL,KLF4,OK,16.6188,15.7265,-0.0796259,-0.174817,0.80075,0.881396,no
XLOC_016205,XLOC_016205,PARP3,chr3:51976360-51982883,NULL,KLF4,OK,3.51347,3.67168,0.0635439,0.167586,0.80085,0.881404,no
XLOC_014735,XLOC_014735,NTSR1,chr20:61340188-61394123,NULL,KLF4,OK,16.9567,16.3686,-0.0509229,-0.178047,0.8009,0.881404,no
XLOC_003766,XLOC_003766,MARK2,chr11:63606399-63678492,NULL,KLF4,OK,10.4815,10.1191,-0.0507686,-0.172703,0.8011,0.881545,no
XLOC_006908,XLOC_006908,FLRT2,chr14:85996487-86094270,NULL,KLF4,OK,18.8938,18.2552,-0.0496058,-0.176479,0.8014,0.881797,no
XLOC_015076,XLOC_015076,TCFL5,chr20:61448413-61493115,NULL,KLF4,OK,7.6187,8.11565,0.0911607,0.122551,0.8016,0.881891,no
XLOC_013972,XLOC_013972,MITD1,chr2:99785725-99797492,NULL,KLF4,OK,16.3495,17.0491,0.060453,0.174442,0.80165,0.881891,no
XLOC_014519,XLOC_014519,ENTPD6,chr20:25165307-25207360,NULL,KLF4,OK,25.7369,24.853,-0.0504154,-0.176676,0.8017,0.881891,no
XLOC_000663,XLOC_000663,HIST2H2BA,chr1:120906033-120914842,NULL,KLF4,OK,1.03665,1.19277,0.202382,0.172708,0.8019,0.881954,no
XLOC_004731,XLOC_004731,TMEM123,chr11:102267055-102323775,NULL,KLF4,OK,93.999,97.1527,0.0476092,0.173387,0.8019,0.881954,no
XLOC_015626,XLOC_015626,SGSM3,chr22:40766594-41032723,NULL,KLF4,OK,33.8549,35.2979,0.0602184,0.177527,0.802,0.881962,no
XLOC_000526,XLOC_000526,LRRC8C,chr1:90098643-90185094,NULL,KLF4,OK,14.3522,14.8661,0.0507571,0.180296,0.80205,0.881962,no
XLOC_007357,XLOC_007357,TMED10,chr14:75598170-75643349,NULL,KLF4,OK,69.2545,67.0073,-0.047589,-0.174019,0.80215,0.881994,no
XLOC_010988,XLOC_010988,TYMSOS,chr18:596997-712662,NULL,KLF4,OK,1.06206,0.727413,-0.546014,-0.1128,0.80225,0.882025,no
XLOC_014727,XLOC_014727,MTG2,chr20:60758080-60777810,NULL,KLF4,OK,7.06109,7.33745,0.0553871,0.174429,0.80285,0.882528,no
XLOC_014948,XLOC_014948,NDRG3,chr20:35280168-35374541,NULL,KLF4,OK,16.2112,15.6426,-0.0515103,-0.176785,0.8028,0.882528,no
XLOC_001017,XLOC_001017,TIMM17A,chr1:201924618-201939789,NULL,KLF4,OK,54.5242,52.7249,-0.0484105,-0.171203,0.80295,0.882559,no
XLOC_016770,XLOC_016770,CDCP1,chr3:45123765-45187914,NULL,KLF4,OK,3.21114,3.36331,0.0667974,0.162113,0.80325,0.88281,no
XLOC_013394,XLOC_013394,SSFA2,chr2:182756442-182795464,NULL,KLF4,OK,63.219,61.0462,-0.0504567,-0.173249,0.80335,0.882841,no
XLOC_022536,XLOC_022536,SNORA5C,chr7:45139698-45151346,NULL,KLF4,OK,13.3477,11.4365,-0.222949,-0.0507977,0.8035,0.882928,no
XLOC_010630,XLOC_010630,"ABCA10,ABCA5",chr17:67144147-67323323,NULL,KLF4,OK,1.54119,1.60666,0.0600194,0.174501,0.80425,0.883673,no
XLOC_025477,XLOC_025477,NDUFB11,chrX:47001614-47004609,NULL,KLF4,OK,62.7132,60.6099,-0.0492154,-0.171552,0.8046,0.883979,no
XLOC_016800,XLOC_016800,SHISA5,chr3:48509196-48542259,NULL,KLF4,OK,106.528,102.986,-0.0487944,-0.173393,0.80515,0.884481,no
XLOC_011201,XLOC_011201,LOC100288123,chr19:1815244-1848452,NULL,KLF4,OK,1.14271,0.893684,-0.35462,-0.177586,0.8052,0.884481,no
XLOC_006206,XLOC_006206,UFM1,chr13:38923907-38937144,NULL,KLF4,OK,21.5809,20.8311,-0.0510178,-0.175302,0.80535,0.884543,no
XLOC_005421,XLOC_005421,PXN-AS1,chr12:120639093-120703574,NULL,KLF4,OK,1.49725,1.09268,-0.454443,-0.0611333,0.8054,0.884543,no
XLOC_008345,XLOC_008345,CAPN15,chr16:577855-604636,NULL,KLF4,OK,25.0564,24.2254,-0.0486574,-0.172805,0.806,0.885124,no
XLOC_001869,XLOC_001869,PDE4DIP,chr1:144146810-146467744,NULL,KLF4,OK,6.48835,7.36336,0.182514,0.167909,0.80615,0.885131,no
XLOC_023981,XLOC_023981,NAA35,chr9:88556056-88637217,NULL,KLF4,OK,8.1166,7.81998,-0.0537104,-0.169071,0.80615,0.885131,no
XLOC_002593,XLOC_002593,TIMM23B,chr10:51371378-51734610,NULL,KLF4,OK,2.96923,2.08572,-0.509544,-0.234606,0.80665,0.885601,no
XLOC_004772,XLOC_004772,PIH1D2,chr11:111895537-111944895,NULL,KLF4,OK,1.02899,1.35672,0.398884,0.20854,0.80675,0.885632,no
XLOC_019300,XLOC_019300,MGAT4B,chr5:179224597-179285840,NULL,KLF4,OK,121.414,115.02,-0.0780549,-0.168774,0.80685,0.885663,no
XLOC_013210,XLOC_013210,SLC20A1,chr2:113403433-113421400,NULL,KLF4,OK,71.7004,74.0263,0.0460564,0.168576,0.8074,0.886188,no
XLOC_023869,XLOC_023869,TOPORS-AS1,chr9:32540541-32573182,NULL,KLF4,OK,7.82557,9.19,0.231869,0.176393,0.80755,0.886195,no
XLOC_015963,XLOC_015963,HDAC10,chr22:50683612-50689834,NULL,KLF4,OK,9.56143,9.91888,0.0529498,0.172311,0.8075,0.886195,no
XLOC_021812,XLOC_021812,AHR,chr7:17338275-17385775,NULL,KLF4,OK,10.5023,10.146,-0.0498035,-0.172864,0.8078,0.886391,no
XLOC_003034,XLOC_003034,ARHGAP12,chr10:32094325-32217804,NULL,KLF4,OK,5.44991,5.65465,0.0532069,0.171978,0.80795,0.886477,no
XLOC_019249,XLOC_019249,STK10,chr5:171469073-171615346,NULL,KLF4,OK,9.04955,9.36541,0.0494954,0.170893,0.80805,0.886508,no
XLOC_019130,XLOC_019130,DNAJC18,chr5:138745891-138775214,NULL,KLF4,OK,3.35724,3.48872,0.0554246,0.17026,0.80845,0.886868,no
XLOC_013378,XLOC_013378,HOXD3,chr2:177028804-177037826,NULL,KLF4,OK,1.00111,0.93817,-0.0936805,-0.169902,0.8087,0.887063,no
XLOC_017291,XLOC_017291,PIGZ,chr3:196673213-196695742,NULL,KLF4,OK,3.00102,2.86634,-0.0662427,-0.172604,0.8092,0.887533,no
XLOC_007212,XLOC_007212,SNX6,chr14:35030617-35099366,NULL,KLF4,OK,47.1997,45.7055,-0.0464109,-0.166168,0.80995,0.888095,no
XLOC_019629,XLOC_019629,CUL9,chr6:43149921-43192325,NULL,KLF4,OK,4.71615,4.55853,-0.0490423,-0.165253,0.8098,0.888095,no
XLOC_005109,XLOC_005109,LARP4,chr12:50794591-50873788,NULL,KLF4,OK,11.6395,11.2397,-0.0504192,-0.159803,0.80995,0.888095,no
XLOC_023964,XLOC_023964,GCNT1,chr9:79056581-79122332,NULL,KLF4,OK,3.69106,3.5576,-0.0531295,-0.167996,0.81,0.888095,no
XLOC_014711,XLOC_014711,GNAS,chr20:57393972-57486250,NULL,KLF4,OK,566.891,549.592,-0.0447099,-0.162067,0.8102,0.888235,no
XLOC_009926,XLOC_009926,MRPS7,chr17:73232686-73267311,NULL,KLF4,OK,66.3101,63.1599,-0.0702209,-0.167326,0.8104,0.888376,no
XLOC_008917,XLOC_008917,HAGH,chr16:1859103-1877195,NULL,KLF4,OK,33.7419,32.5733,-0.0508535,-0.173913,0.8105,0.888406,no
XLOC_019838,XLOC_019838,SNORA33,chr6:133135707-133138703,NULL,KLF4,OK,12.0934,11.0666,-0.128,-0.00754556,0.81085,0.888632,no
XLOC_003894,XLOC_003894,LRTOMT,chr11:71709957-71823822,NULL,KLF4,OK,1.24908,1.03484,-0.271461,-0.0785169,0.8108,0.888632,no
XLOC_003865,XLOC_003865,MIR6753,chr11:67806461-67818366,NULL,KLF4,OK,5.8401,6.11867,0.0672269,0.00714756,0.811,0.888718,no
XLOC_015768,XLOC_015768,GUSBP11,chr22:23980674-24059610,NULL,KLF4,OK,2.53459,2.66115,0.0702959,0.163938,0.81145,0.88895,no
XLOC_004569,XLOC_004569,EFEMP2,chr11:65627871-65640405,NULL,KLF4,OK,37.1558,38.6708,0.0576589,0.165965,0.81145,0.88895,no
XLOC_015013,XLOC_015013,"SLC13A3,TP53RK",chr20:45186461-45318276,NULL,KLF4,OK,8.07575,8.37683,0.0528079,0.172051,0.8115,0.88895,no
XLOC_023592,XLOC_023592,HEY1,chr8:80676244-80680098,NULL,KLF4,OK,2.29401,2.18403,-0.0708772,-0.162694,0.81145,0.88895,no
XLOC_014729,XLOC_014729,ADRM1,chr20:60877951-60883918,NULL,KLF4,OK,136.104,131.749,-0.0469137,-0.167476,0.81175,0.889145,no
XLOC_006265,XLOC_006265,"ALG11,UTP14C",chr13:52586522-52607736,NULL,KLF4,OK,6.31923,6.09121,-0.0530209,-0.161219,0.81265,0.890028,no
XLOC_012198,XLOC_012198,CDC37,chr19:10501808-10514271,NULL,KLF4,OK,257.318,245.197,-0.0696127,-0.111841,0.8127,0.890028,no
XLOC_005955,XLOC_005955,NDUFA12,chr12:95365103-95397489,NULL,KLF4,OK,90.0189,93.098,0.0485223,0.163813,0.8129,0.890168,no
XLOC_002081,XLOC_002081,DEDD,chr1:161070345-161102478,NULL,KLF4,OK,21.1957,22.3865,0.0788555,0.164718,0.81345,0.890612,no
XLOC_000411,XLOC_000411,BTF3L4,chr1:52521856-52556388,NULL,KLF4,OK,11.6503,11.2612,-0.0490016,-0.168499,0.8134,0.890612,no
XLOC_006588,XLOC_006588,CLDN10-AS1,chr13:96085852-96296960,NULL,KLF4,OK,2.76427,3.25923,0.237628,0.160501,0.81405,0.89079,no
